tool_id,avg_memory_in_gb,nr_samples
picard_artifact_metrics/2.18.2.1,1.1662191749565216,46
cardinal_data_exporter/1.12.1.1,1.1658192213333332,6
DecoyDatabase/2.6,1.1655050560000009,128
hyphy_gard/2.5.36,1.165200384,4
pangolin/3.1.7,1.1650696743384614,130
mothur_shhh_flows/1.39.5.0,1.1632538490434785,23
fastqc/0.72,1.1601685147106193,333952
samtools_stats/2.0.3,1.1596679369157012,1293
scanpy_plot_trajectory/1.8.1,1.159155712,1
pipmir/0.1.0,1.1564747909565218,23
schicexplorer_schicplotclusterprofiles/1.0,1.1563409408,5
mageck_mle/0.5.8.1,1.1529998159617234,209
augustus/3.1.0,1.1529420799999999,4
IDFilter/2.6,1.1509402253617016,94
cshl_awk_tool,1.150148608,4
imagej2_noise/3.0.0,1.1494171794285712,49
music_deconvolution,1.149181952,1
tp_awk_tool/1.1.0,1.1472582095784751,223
vmd_hbonds/1.9.3,1.145996324717132,753
imagej2_make_binary/3.0.0,1.1450369517037036,27
bamFilter/2.4.1,1.1448038618556686,27690
export_remote,1.1433641763966946,242
bioext_bealign/0.19.7.0,1.1432492973668338,398
artic_minion/1.2.1,1.142039243174604,378
split_file_to_collection/0.1.1,1.1415273639183676,49
deseq2/2.11.40.4,1.14136064,8
transit_hmm/3.0.2,1.1407615723243245,74
dimspy_blank_filter/2.0.0,1.1406900816842107,57
chipseeker/1.14.2,1.1388102332631576,57
scanpy_regress_variable/1.4.3,1.1382037082352945,17
dropletutils_read_10x/1.0.3,1.1373425639024382,82
rsem_prepare_reference/1.1.17,1.13676722105983,117
pangolin/3.1.19,1.135726592,1
humann2_unpack_pathways/0.11.1.1,1.1347655116123332,227
cuffmerge/2.2.1.3,1.1342528943157895,19
hicexplorer_hicfindrestrictionsites/3.3.1.0,1.1336405577142856,7
fastq_groomer/1.1.5,1.1321447162039304,41791
sklearn_model_fit/1.0.7.12,1.1316241554285715,7
fasplit/377,1.1307648519420286,69
sam_dump/2.10.7,1.1281230506666666,6
samtools_flagstat/2.0.4,1.1275954660225216,977
kraken-translate/1.3.1,1.1268554838947855,2167
bedtools_multicovtbed/2.29.2,1.1267298797037042,216
mimodd_varextract/0.1.8_1,1.1223911499761339,419
TargetedFileConverter/2.5,1.122139249777778,18
snpSift_int/4.3,1.122108562285715,126
imagej2_enhance_contrast/3.0.0,1.120120400842105,57
bismark_deduplicate/0.22.1,1.119591087516874,563
goseq/1.32.0,1.118879744,3
chipeakanno_annopeaks/0.1.0,1.1173219376761896,210
iuc_pear/0.9.6.2,1.1168675839999997,12
ncbi_blastp_wrapper/0.0.19,1.116203593142857,14
mothur_get_sabund/1.39.5.0,1.1150324622222216,36
gemini_pathways/0.20.1,1.1149476890256407,117
fasterq_dump/2.10.4,1.1145713995889344,506
imagej2_adjust_threshold_binary/3.0.0,1.1143372799999998,94
imagej2_sharpen/3.0.0,1.1127541760000002,14
dada2_plotComplexity/1.20,1.1124437577142858,21
hicexplorer_hicconvertformat/3.4.2.0,1.111778397090909,11
CONVERTER_gz_to_uncompressed,1.1114036916089813,155394
gmaj_1/2.0.1,1.1082192213333333,6
mothur_get_label/1.39.5.0,1.106524600708861,79
mothur_get_mimarkspackage/1.39.5.0,1.1025215715555554,36
repeatmodeler/2.0.2a,1.1023581530140851,284
scanpy_plot/1.7.1,1.1010785095888327,4227
fastq_to_fasta_python/1.0.0,1.100470338064516,31
deseq2/2.11.40.2,1.0971575683615822,177
sceasy_convert/0.0.5,1.0969510956521746,138
snpSift_filter/4.0.0,1.0953540754285718,14
secure_hash_message_digest,1.0948533543822223,225
seurat_run_pca/3.1.1_0.0.6,1.0940432384,5
jbrowse/1.16.11,1.093420593084956,2566
RNAlien/1.3.6,1.0931268266666667,9
humann2_unpack_pathways/0.11.1.0,1.092570526929367,538
hicexplorer_hicdetectloops/3.3.1.0,1.0922045439999999,2
scater_plot_pca/1.20.0,1.0917187251891893,37
imagej2_find_maxima/3.0.0,1.0897562314418607,43
scanpy_integrate_bbknn/1.6.0,1.089150976,1
alleyoop/0.4.1,1.087772633358491,53
scanpy_read_10x/1.3.2,1.0870154553469384,98
fastp/0.19.5,1.085900115809946,27784
hmmer_hmmscan/0.1.0,1.0835462262479352,363
ivar_trim/1.3.1,1.082775153631674,330256
snippy/4.3.6,1.082212352,2
anndata_ops/1.7.2,1.0817207059692306,65
PercolatorAdapter/2.6,1.0765055847164173,67
mob_recon/3.0.3,1.074817628475771,681
schicexplorer_schiccorrectmatrices/4.0,1.073331456,16
imagej2_find_edges/3.0.1,1.072514048,4
ont_fast5_api_fast5_subset/3.1.3,1.0712713774545457,22
imagej2_bunwarpj_elastic_transform/3.0.0,1.0660554938181817,11
pick_closed_reference_otus/1.9.1.0,1.0658212332834227,187
scanpy_filter_cells/1.4.3,1.0644241030160424,187
minfi_qc/1.28.0,1.0628089173333333,12
scanpy_run_paga/1.8.1,1.061494784,1
bedtools_mergebedgraph/2.19.0,1.0614101333333334,210
hyphy_busted/2.5.31,1.0599518663111114,135
imagej2_find_maxima/3.0.1,1.059934208,1
mothur_get_lineage/1.39.5.0,1.0575464150427336,117
tp_multijoin_tool/1.1.1,1.0570635952800267,3339
sklearn_searchcv/1.0.0.4,1.0568458239999998,2
sam_pileup/1.1.3,1.0563229900519857,1462
funannotate_compare/1.8.9,1.0560902197894735,19
bedtools_map/2.30.0.2,1.0560402307121952,205
scanpy_compute_graph/1.3.2,1.0548919242105266,76
collapse_dataset/5.1.0,1.053270271999999,128
seqtk_seq/1.3.3,1.0507666549887174,1772
seq_filter_by_mapping/0.0.7,1.04907776,2
kraken-mpa-report/1.1.1,1.048424448,1
qiime_split_libraries_fastq/1.9.1.0,1.0478611534769224,65
mageck_count/0.5.8.4,1.046320092089266,941
pangolin/3.1.11,1.046062122865116,215
kraken-mpa-report/1.2.3,1.045241856,1
snpSift_filter/4.3,1.045065830170115,1526032
macs2_refinepeak/2.1.1.20160309.1,1.0435793228108108,37
anndata_ops/1.8.1,1.042260598153846,13
fastq_info/0.25.1+Galaxy0,1.0421381364197162,1258
goenrichment/2.0.1,1.0419770371486954,1762
raceid_clustering/3.0.2.1,1.0404915199999998,20
scanpy_normalise_data/1.3.2,1.0398816256,80
mothur_make_lefse/1.39.5.0,1.0398347537066666,75
FeatureFinderMultiplex/2.3.0,1.0382037577142857,35
dada2_assignTaxonomyAddspecies/1.12,1.0380023621818184,22
scanpy_filter_genes/1.4.3,1.0377357875942026,138
cuffmerge/0.0.5,1.0341576012467537,77
CONVERTER_Bam_Bai_0,1.0326253258867921,106
samtools_slice_bam/0.0.1,1.0326132811851867,783
macs2_bdgcmp/2.1.1.20160309.0,1.032546375661141,543
TextExporter/2.5,1.0316581546666665,3
obi_ngsfilter/1.2.11,1.0315009462857145,56
bedtools_getfastabed/2.29.2,1.0314165143181073,1270
fastq_quality_trimmer/1.1.5,1.0305907277371869,1522
pangolin/4.0.5,1.0298241396363637,11
scater_plot_exprs_freq/1.12.2,1.0294500205714283,14
samtools_phase/2.0.2,1.0270037333333333,6
nanocompore_db/1.0.0rc3.post2,1.0267877375999999,10
augustus_training/3.4.0,1.0255214043943652,71
stoceps_trend_indic/0.0.2,1.0246078464000001,5
imagej2_shadows/3.0.1,1.020428288,1
seurat_find_variable_genes/3.1.1,1.0197019306666666,3
dropletutils_empty_drops/1.0.3,1.0194530011428564,84
tp_easyjoin_tool/1.1.2,1.016526876405427,19683
mothur_heatmap_bin/1.39.5.0,1.0155540479999998,137
seurat_read10x/2.3.1,1.0154635946666666,24
filtlong/0.2.0,1.0149800792964567,4230
scanpy_find_markers/1.7.2,1.0147153566896556,116
raceid_clustering/3.1,1.014604791247863,117
mothur_get_otulabels/1.39.5.0,1.0138729550769234,52
create_or_update/4.2.13,1.0129626453333334,33
ragtag/2.1.0,1.0129523706214694,177
scater_plot_pca/1.12.2,1.012596264778761,113
msnbase_readmsdata/2.8.2.1,1.0124264800893517,5551
SimpleSearchEngine/2.6,1.0116824458795175,664
diffbind/2.6.6.1,1.0109580799999998,16
scanpy_run_pca/1.6.0,1.0106490880000003,32
PeakPickerWavelet/2.3.0,1.0062813866666669,6
tximport/1.20.0,1.0041315643076925,13
proteomiqon_peptidedb/0.0.7,1.0036933158208952,67
gffread/2.2.1.0,1.003671552,4
xarray_select/0.15.1,1.0033411413333333,135
rseqc_mismatch_profile/2.6.4,1.001187452619975,871
dada2_seqCounts/1.18,0.9991526400000001,8
scanpy_run_umap/1.3.2,0.9984319595789479,76
hicexplorer_hicinfo/3.4.3.0,0.998365084582525,103
obi_stat/1.2.13,0.9942132053333331,6
trinity_align_and_estimate_abundance/2.8.5,0.9941708427636368,55
obi_illumina_pairend/1.2.11,0.9933654753279993,250
chira_merge/1.3.3,0.9933587342222222,18
raceid_filtnormconf/3.0.2.1,0.9924703573333333,9
samtools_bam_to_cram/1.9,0.9898014719999999,4
Kraken2Tax/1.1,0.9881464233707866,89
stacks_procrad/1.46.0,0.9866481260169008,355
scater_create_qcmetric_ready_sce/1.12.2,0.9857851043404258,94
scanpy_plot_trajectory/1.7.2,0.9856709973333334,3
scanpy_plot_embed/1.8.1,0.9850324557575763,66
Nucleosome/3.0,0.9828359447272724,55
sklearn_searchcv/1.0,0.9825780563029296,6074
dada2_filterAndTrim/1.14,0.9800957588405786,1104
deeptools_bam_pe_fragmentsize/3.5.1.0.0,0.979931136,2
msms_extractor/1.0.0,0.97734115328,25
cutadapt/1.16.3,0.9752081311823197,181
seurat_read10x/3.1.1_0.0.6,0.9736874666666667,9
hicexplorer_hicnormalize/3.3.1.0,0.9727848447999999,10
minfi_getcn/1.28.0,0.972406784,1
deg_annotate/1.0,0.9723116307692309,13
proteinortho/6.0.31,0.9698981803835608,73
mdanalysis_hbonds/1.0.0,0.968757248,1
diff/3.6,0.9678470826666664,24
scanpy_plot_embed/1.4.3,0.9657120853333335,96
gfa_to_fa/0.1.2,0.9649198864144144,444
dada2_plotQualityProfile/1.20,0.9641047167709752,882
anndata_import/0.7.5,0.9622183980161741,742
zerone/1.0,0.9611594472727276,44
raceid_trajectory/3.0.2.1,0.9609265152000003,10
scanpy_normalise_data/1.4.3,0.9595632949261744,149
kraken-filter/1.3.1,0.9594936050526313,57
samtools_bedcov/2.0.2,0.9593707587665212,454
cutadapt/3.5,0.9578591323033031,22801
preproc/0.5,0.957179023580894,649
chira_collapse/1.1.2,0.9569273173333332,12
ivar_variants/1.2.1,0.9543035982769229,65
scanpy_run_pca/1.7.2,0.9528778919183674,49
scanpy_run_diffmap/1.6.0,0.9525896533333333,6
run_sccaf/0.0.9,0.9517373439999999,8
scanpy_plot/1.4.4,0.947072124878049,41
replace_column_with_key_value_file/0.1,0.9463622876862746,102
scater_filter/1.12.2,0.9455918284800009,150
mothur_sffinfo/1.39.5.0,0.942978116266666,45
imagej2_bunwarpj_align/3.0.0,0.9428939775999996,80
schicexplorer_schicadjustmatrix/1.0,0.94286848,6
FeatureFinderMultiplex/2.2.0,0.9410745397894736,19
nextclade/1.4.1,0.9401381683200001,50
dada2_mergePairs/1.20,0.9383811787967482,2952
hmmer_hmmalign/3.3.2,0.937906176,7
seqtk_mergefa/1.3.1,0.9377522251851853,432
signalp3/0.0.19,0.9374629564631556,380
dada2_mergePairs/1.12,0.937383590831461,89
monocle3_reduceDim/0.1.4,0.9361756160000002,20
ruvseq/1.16.0,0.9346625378461534,312
mothur_phylotype/1.39.5.0,0.9340620573284131,271
sistr_cmd/1.1.1,0.9313589605959889,349
scater_create_qcmetric_ready_sce/1.20.0,0.9311705047843136,51
scanpy_run_paga/1.6.0,0.9288769536,5
hicexplorer_chicqualitycontrol/3.3.1.0,0.9265793706666666,3
bedtools_genomecoveragebed_histogram/2.19.0,0.9264876644624277,173
seurat/2.3.4,0.9246580735999999,40
lastz_wrapper_2/1.04.15,0.9246346936072471,2648
scanpy_run_fdg/1.8.1,0.92447744,2
bamtools_split/2.5.1,0.9232223883636365,11
mspurity_createdatabase/1.12.0,0.9230236525714285,42
create_tool_recommendation_model/0.0.1,0.9228597967567562,37
samtools_flagstat/2.0.3,0.9228098917429516,8652
dada2_plotQualityProfile/1.14,0.9210455860086579,231
stacks2_procrad/2.4,0.9182829308915665,166
deeptools_plot_pca/3.1.2.0.0,0.9139316133647057,85
gemini_annotate/0.20.1,0.9120512069977212,1317
vcftools_slice/0.1,0.910121952969697,66
pangolin/3.1.20,0.9100767383703704,27
bg_find_subsequences/0.2,0.9096484625276062,326
CONVERTER_Xtc_or_Trr_to_Dcd_0,0.909569267809524,21
seurat_scale_data/3.1.1_0.0.6,0.9093908479999999,4
tb_profiler_profile/2.6.1,0.9092068693333334,3
imagej2_binary_to_edm/3.0.1,0.9070592,1
cardinal_combine/1.12.1.2,0.906911744,3
mothur_rename_seqs/1.39.5.0,0.9034629119999998,33
seurat_find_markers/3.1.1,0.9025269760000001,2
scanpy_integrate_bbknn/1.7.2,0.902455296,4
megablast_xml_parser/1.0.1,0.902036033641026,39
goslimmer/1.0.1,0.8999444479999996,103
bedtools_bamtofastq/2.27.1,0.8994320143624396,4260
IDMassAccuracy/2.3.0,0.89893888,4
dada2_filterAndTrim/1.20,0.8973964740384756,5926
scanpy_normalise_data/1.6.0,0.8971285005128206,39
scanpy_integrate_harmony/1.7.2,0.89694208,3
pangolin/3.1.17,0.89571328,9
mimodd_delcall/0.1.8_1,0.8947057260606062,66
seqtk_mergepe/1.3.1,0.8930835120331942,241
ivar_trim/1.2.2,0.8928900816243764,130058
trinity_abundance_estimates_to_matrix/2.8.5,0.8913199999999998,64
CONVERTER_fasta_to_2bit,0.8908940902399999,275
scater_plot_dist_scatter/1.12.2,0.8894029381189189,185
hicexplorer_hiccorrectmatrix/3.4.1.0,0.8887001497599999,100
sklearn_numeric_clustering/1.0.8.2,0.8856925525333335,15
seurat_normalise_data/2.3.1,0.885665476923077,13
mothur_split_abund/1.39.5.0,0.8854336115315316,111
EMBOSS: dreg27/5.0.0,0.884617216,5
mitos/1.0.5,0.8839524579555538,720
alchemical_analysis/1.0.2,0.883862414222222,36
mspurity_flagremove/1.12.0,0.8837343004444445,9
imagej2_watershed_binary/3.0.1,0.883601408,1
proteinortho/6.0.32,0.8816181894736843,76
gmx_npt/2018.2,0.8812613316923076,13
graphicsmagick_image_convert/1.3.31,0.880197151165218,690
chira_merge/1.3.1,0.8797628997530863,81
augustus/3.3.3,0.8797322282036111,1218
scanpy_find_cluster/1.7.2,0.8790978254328357,67
vcfannotategenotypes/1.0.0_rc1,0.8785682432,15
seurat_read10x/3.1.1,0.8785005226666665,30
sklearn_numeric_clustering/1.0.8.3,0.8772389843478258,46
EMBOSS: diffseq22/5.0.0.1,0.8756247405714286,35
gffcompare/0.9.8,0.8752328248888891,63
mspurity_frag4feature/1.12.0,0.8751098538666667,15
scanpy_filter_cells/1.3.2,0.8746413045656567,99
bg_diamond_view/2.0.15,0.872996864,1
obi_grep/1.2.13,0.8726201128421053,152
imagej2_enhance_contrast/3.0.1,0.872464384,1
bcftools_call/1.9,0.8716251046956518,184
abims_xcms_refine/3.12.0,0.8700108799999999,30
trinity_gene_to_trans_map/2.9.1,0.8697362204444445,18
dada2_dada/1.20,0.8691759230825685,1744
jbrowse/1.16.8,0.8656070659165386,647
dada2_dada/1.12,0.8653598243720931,43
fastqc/0.68,0.8639017307118644,59
schicexplorer_schicqualitycontrol/4.0,0.8620448426666666,24
rseqc_inner_distance/2.6.4.1,0.8615370015852541,434
scanpy_plot_embed/1.4.30,0.8614579453465345,404
scanpy_filter_genes/1.3.2,0.8587967671794872,78
scanpy_filter_cells/1.6.0,0.8584715856842107,95
scanpy_run_umap/1.7.2,0.8582318203373497,83
seurat_normalise_data/3.1.1,0.8569482239999999,8
seurat_dim_plot/3.1.2,0.856914432,8
deeptools_compute_matrix_operations/3.0.2.0,0.8564817919999999,9
pileup_interval/1.0.3,0.856203264,7
directory_uri,0.8547145540622765,3115
schicexplorer_schicmergematrixbins/1.0,0.854362112,8
scanpy_filter_genes/1.6.0,0.8543289343999999,50
ConsensusID/2.2.0,0.8537101653333333,6
dada2_plotQualityProfile/1.12,0.8530957059710144,69
proteinortho_grab_proteins/6.0.32,0.8519012592941178,17
samtools_slice_bam/2.0.2,0.8517560293676093,389
chira_quantify/1.2.0,0.8517491565714287,7
medaka_consensus/1.4.4,0.85134336,2
mothur_filter_shared/1.39.5.0,0.8506738311836737,49
scanpy_run_diffmap/1.7.2,0.84815872,1
macs2_bdgbroadcall/2.1.1.20160309.0,0.8476207529056599,265
hicexplorer_hiccomparematrices/3.3.1.0,0.8475723093333335,6
unipept/4.0.0,0.8471307053774825,453
cshl_fastq_quality_filter/1.0.2,0.8470625290138645,5050
scanpy_run_paga/1.7.2,0.846852096,1
Kraken2Tax/1.2,0.8461793685780877,2145
circos_wiggle_to_stacked/0.69.8,0.8458851607272724,44
stacks_denovomap/1.46.0,0.8449648864233575,137
hicexplorer_hicplotmatrix/3.4.1.0,0.8435673347605632,213
mimodd_convert/0.1.8_1,0.8428756616793893,131
scanpy_find_variable_genes/1.3.2,0.8424937305945945,74
scanpy_run_dpt/1.7.2,0.841191424,1
trinity_super_transcripts/2.9.1,0.8405205558742139,159
pyprophet_export/2.1.4.0,0.8383427535238096,21
lastz_wrapper_2/1.3.2,0.8380670857340952,23309
gmx_trj/2021.3,0.8378695680000002,15
scater_plot_dist_scatter/1.22.0,0.8376258560000001,2
scanpy_plot_embed/1.6.0,0.8370845013333333,111
gatk4_mutect2/4.1.4.0,0.8370745039338844,121
lfq_protein_quant/1.0,0.8365665280000001,24
lumpy_sv/0.3.1,0.8359764574814816,27
scater_filter/1.20.0,0.8356557201568627,51
bedtools_getfastabed/2.29.0,0.835577123855044,1021
scater_plot_pca/1.22.0,0.83554304,1
cshl_fastx_quality_statistics/1.0.1,0.835101182177936,281
mspurity_purityx/1.12.0,0.8346709643636363,11
cp_cellprofiler/3.1.9,0.833052117654135,133
stacks2_kmerfilter/2.4,0.8329771054545454,176
varscan_somatic/2.4.3.5,0.8329638956521741,46
dada2_seqCounts/1.20,0.8319739011282048,78
tp_easyjoin_tool/1.1.1,0.8313366825828176,1781
hyphy_gard/2.5.17,0.830455808,1
maf_stats1/1.0.1,0.8290566144,5
scater_plot_tsne/1.22.0,0.825954304,1
bcftools_call/1.10,0.8255156206861924,239
md_converter/1.9.3.2,0.8251666542702707,407
scanpy_plot_embed/1.7.2,0.8232850500266666,150
jbrowse/1.16.5,0.8195528766060605,165
samtools_slice_bam/2.0.1,0.819424616594176,6557
alevin/0.14.1,0.8178177428837206,43
obi_uniq/1.2.13,0.8170131083636363,11
scater_filter/1.22.0,0.816850944,2
pygenomeTracks/3.1.1.1,0.8166051839999999,2
pygenomeTracks/2.0.1,0.8146721645714285,7
proteomiqon_joinquantpepionswithproteins/0.0.1,0.8137990826666665,12
rseqc_clipping_profile/2.6.4,0.8129707169684207,95
monocle3_partition/0.1.4,0.8126461844210525,19
CONVERTER_fasta_to_bowtie_color_index,0.811654144,4
create_or_update/4.2.5,0.8107746011428573,56
hyphy_conv/2.5.36,0.810012672,3
IDFileConverter/2.6,0.8091149819837397,123
ruvseq/1.12.0,0.8090008137142857,28
qiime_split_libraries/1.9.1.0,0.8088152746666667,18
abims_xcms_summary/3.4.4.0,0.8082068086153846,26
rseqc_read_GC/2.6.4,0.808171721915493,71
get_subontology_from,0.8073359034920633,63
tp_cat/0.1.1,0.8066778344434891,14481
pangolin/3.0.3,0.8064030720000002,24
scanpy_run_pca/1.3.2,0.8061327097435897,78
tp_cat/0.1.0,0.8044167404539763,8485
gmx_nvt/2018.2,0.8037853866666668,24
dada2_filterAndTrim/1.12,0.8035250437446809,94
picrust_metagenome_contributions/1.1.1.0,0.8033417898666669,30
vcfselectsamples/1.0.0_rc1,0.8029389281882353,85
ggplot2_heatmap2/3.1.1,0.802168171354839,93
encyclopedia_fasta_to_prosit_csv/0.9.5.0,0.8008212480000001,10
XTandemAdapter/2.5,0.800145408,2
pyprophet_subsample/2.1.4.0,0.7989232576790124,324
scanpy_scale_data/1.3.2,0.797694275368421,57
glimmer_build-icm/0.2,0.7972940159999999,64
lofreq_call/2.1.5,0.7970306556237471,1006968
bcftools_concat/1.10,0.7953543540363639,55
goseq/1.26.0,0.7948239112258063,31
sina/1.7.2,0.7944004928955227,67
nextclade/1.10.1,0.793833472,2
sklearn_pca/1.0.8.3,0.7934776320000002,8
chira_collapse/1.3.3,0.7889803946666666,12
bedtools_bedtobam/2.29.0,0.7881104437894734,76
lofreq_viterbi/2.1.5,0.7880088456573379,578456
mothur_get_coremicrobiome/1.39.5.0,0.7860252291958766,194
scmap_index_cluster/1.6.1,0.78483456,1
vcfanno/0.3.3,0.78471168,1
proteomiqon_psmstatistics/0.0.7,0.7841282925714286,7
scater_plot_dist_scatter/1.20.0,0.7840906336603775,53
stacks2_cstacks/2.4,0.7840336812972974,74
dropletutils/1.2.1,0.7833613792653065,98
allele_counts_1/1.1,0.7826518231578948,19
nextalign/1.4.5,0.7816642559999996,47
deeptools_compute_matrix/2.5.7.0,0.7782662826666668,12
nextclade/1.3.0,0.7775101805714283,56
sam_bw_filter/1.0.0,0.7764837262222221,18
FalseDiscoveryRate/2.3.0,0.7753044839095018,221
nextclade/0.14.3,0.774526652631579,19
mothur_bin_seqs/1.39.5.0,0.7740328770370367,54
decoyfasta/0.2.0,0.7739476195555552,36
raceid_filtnormconf/0.2.3,0.7737461028571427,7
progressivemauve/2015_02_13.0,0.7736765487850463,428
deeptools_bam_pe_fragmentsize/3.0.2.0,0.7727276463157895,19
irissv/1.0.4,0.7724202666666667,6
docking/1.2.3,0.77176059940665,391
hicup_truncater/0.6.1.0,0.7713529291034484,29
ip_histogram_equalization/0.0.1,0.7695372395789473,228
scanpy_plot_trajectory/1.6.0,0.7692670293333334,3
scanpy_normalise_data/1.4.30,0.7691339093333333,6
MAF_Limit_To_Species1,0.768630784,1
read_it_and_keep/0.2.2,0.768126976,1
scater_create_qcmetric_ready_sce/1.22.0,0.7676750506666665,6
cshl_fastx_clipper/1.0.3,0.7674303656119402,804
monocle3_plotCells/0.1.4,0.7666436778666667,15
ivar_consensus/1.2.2,0.7658124031364733,1612
bedtools_unionbedgraph/2.30.0,0.7650729984,80
seurat_filter_cells/2.3.1,0.7640828586666667,21
hmmer_hmmconvert/3.3,0.7623098368,5
FileInfo/2.3.0,0.7619951379692302,195
cdo_operations/2.0.0,0.7617249280000001,70
replace_chromosome_names/0.1,0.7601024185060242,83
rbc_mirdeep2_quantifier/2.0.0,0.7599612793604275,4503
raven/1.5.3,0.7592274850909089,44
augustus_training/3.3.3,0.7585778510179642,167
pygenomeTracks/3.5,0.75703907431884,828
rseqc_bam_stat/2.6.4,0.7559681564659607,2644
umi_tools_count/0.5.3.2,0.7551352368301888,53
mspurity_spectralmatching/1.12.0,0.7518789818181818,44
purge_dups/1.2.5,0.7474897265280607,8696
dada2_makeSequenceTable/1.18,0.746699207111111,54
fastq_trimmer/1.1.1,0.7454791031898732,158
gubbins/0.1.0,0.7450734336693765,369
plotdexseq/1.28.1.0,0.7435949922900975,717
EMBOSS: cpgreport16/5.0.0.1,0.743382772869565,46
edena_ass_wrapper/0.3,0.7432891470769228,13
transit_gumbel/3.0.2,0.7420515334965984,147
infernal_cmscan/1.1.2.0,0.7409415992195122,164
mothur_get_communitytype/1.39.5.0,0.7401952597333333,45
bam_to_sam/2.0.1,0.7400794060683363,878
seurat/3.1.2,0.7399467235555556,36
deeptools_plot_enrichment/3.3.2.0.0,0.7390954240000004,128
deseq2/2.11.40.3,0.7386673737142857,7
scanpy_read_10x/1.8.1,0.7379428693333333,18
cshl_fastx_barcode_splitter/1.0.0,0.7374656511999997,40
transit_resampling/3.0.2,0.7371847907555554,45
samtools_depth/1.9,0.7369991505189669,1318
sistr_cmd/1.0.2,0.7364807725309733,113
EMBOSS: fuzzpro38/5.0.0.1,0.7359528959999999,34
augustus/3.4.0,0.7355619546718447,515
orthofinder_onlygroups/2.5.4,0.7342213459072845,151
scanpy_find_variable_genes/1.6.0,0.7327696523636362,44
model_prediction/1.0.8.3,0.7317964012307693,52
NmrAnnotation/3.0.0,0.7311548160000001,32
stringtie_merge/2.1.7,0.7296055740064724,618
vcfflatten2/1.0.0_rc1,0.7285432319999999,8
bedtools_nucbed/2.29.0,0.7281927964444447,81
query_tabular/3.3.0,0.7280024616959997,125
pathview/1.24.0,0.7271338852173915,1472
unzip/0.2,0.7255709196353888,746
spaln/2.4.6,0.7243217920000001,8
mothur_phylo_diversity/1.39.5.0,0.7231348297142856,56
